"Register to Create an Account","Register to Create an Account"
"Register with us for future convenience:","Register with us for future convenience:"
"Release Date","Release Date"
"Review","Review"
"Rounding Adjustment","Rounding Adjustment"
"Row Total","Row Total"
"SEPA Mandate ID","SEPA Mandate ID"
"SHA1","SHA1"
"SKU:","SKU:"
"Sales","Sales"
"Sales Tax Number","Sales Tax nummer"
"Save","Bewaren"
"Saved cards:","Opgeslagen kaarten:"
"See order and shipping status","See order and shipping status"
"Select Brand","Kies een Merk"
"Select Method","Select Method"
"Select the authorization method to use for processing this payment method.","Selecteer de Autorisatie Methode voor deze betaalmethode."
"Select the date of your birth.","Kies de datum van uw geboorte."
"Select the date on which your card expires.","Selecteer de datum waarop uw kaart verloopt."
"Send Invoice Email","Send Invoice Email"
"Send amounts to Realex in base currency.","Send amounts to Realex in base currency."
"Send amounts to Realex in store's base currency.","Send amounts to Realex in store's base currency."
"Send invoice email","Send invoice email"
"Send the invoice email automatically after invoice creation.","Send the invoice email automatically after invoice creation."
"Set direct capture after order. In this case your authoization will directly be captured on your customer's credit card","Voor 'Directe Boeking' het bedrag wordt direct in mindering gebracht na betaling voltooid. Voor 'Vertraagde boeking' het bedrag wordt gedebiteerd pas na een bepaalde periode van je."
"Set the sort order to show the external checkouts.","Set the sort order to show the external checkouts."
"Settlement after order","Creatie na de bestelling"
"Setup","Setup"
"Shipping & Handling","Shipping & Handling"
"Shipping Address","Shipping Address"
"Shipping Amount","Verzending bedrag"
"Shipping Information","Verzend Informatie"
"Shipping Method","Shipping Method"
"Shipping Methods","Shipping Methods"
"Shipping Refund","Verzending refund"
"Shop","Shop"
"Shop ID","Shop ID"
"Short Installation Instructions:","Short Installation Instructions:"
"Should the amount be captured / settled automatically after the order (auto settle) or should the amount only be reserved?","Moet het bedrag worden vastgelegd / automatisch verrekend na de bestelling (auto settle) of moet de vergoeding alleen worden gereserveerd?"
"Show","Show"
"Show Account Selection","Show Account Selection"
"Show Further Settings and Information","Toon meer instellingen en informatie"
"Show Image","Show Image"
"Show Payment Id","Show Payment Id"
"Show the payment id","Show the payment id"
"Show the payment id in the order information","Show the payment id in the order information"
"Show the payment image","Show the payment image"
"Show the payment image on the checkout page","Show the payment image on the checkout page"
"Sign In","Sign In"
"Signature Passphrase","Signature Passphrase"
"Social Security Number","Social Security Number"
"Sort Order","Schik de orde"
"Status","Status"
"Store the payment details","Store the payment details"
"Stored payment details","Stored payment details"
"Subacount","Sub-accounts"
"Submit Order","Submit Order"
"Submitting order information...","Submitting order information..."
"Subtotal","Subtotaal"
"Success","Succes"
"Successful","Met goed gevolg"
"Successful online refund of amount","Succesvolle online teruggaaf van bedragen"
"Successful payment authorization.","Succesvolle machtiging."
"Successfull online refund of amount","Het bedrag werd met succes terugbetaald."
"Support","Support"
"TSS (Transaction Suitability Scoring) system","TSS (Transaction Suitability Scoring) System"
"TSS Value","TSS Waarde"
"TSS lower bound","TSS ondergrens"
"Tax Amount","Belastingbedrag"
"Technical issue: This payment methods is not available at the moment.","Technisch probleem: Deze betaalmethode is momenteel niet beschikbaar."
"Template URL","Template URL"
"Test Environment","Test Environment"
"Test Mode","Test Mode"
"Test Mode in Live Environment","Test Mode in de live omgeving"
"Test Transaction","Test Transaction"
"The 3-D secure authorization failed because of temporary issue with the authentication system.","De 3D Secure autorisatie mislukt vanwege tijdelijk probleem met de authenticatie systeem."
"The 3-D secure authorization failed.","De 3D Secure brengen niet heeft voldaan."
"The 3-D secure enrollement status of your card could not be checked.","De 3D Secure inschrijving status van uw kaart kan niet worden gecontroleerd."
"The 3-D secure enrollment does not return the ASC URL or the ASC pareq parameter.","De 3D Secure inschrijving niet de ASC URL of de parameter ASC pareq terugkeren."
"The HMAC key as defined in the live backoffice of Realex. You may need generate the HMAC key. Please take a look at the manual how to do this.","The HMAC key as defined in the live backoffice of Realex. You may need generate the HMAC key. Please take a look at the manual how to do this."
"The Paymentmethod the customer choose on the paymentpage.","De methode van de betaling van de klant kiest op de betaalpagina (Payment Page)."
"The SEPA mandate schema does not contain the tag '!tag'. This tag is required.","De SEPA-machtiging schema niet de tag 'tag!' Bevatten. Deze tag is nodig."
"The account has been deactivated by Realex.","De account is uitgeschakeld door Realex."
"The alias could not be found.","The alias could not be found."
"The alias has been deleted.","De alias is verwijderd."
"The alias transaction could not be conductet with error code: !code, and reason: !reason:","The alias transaction could not be conductet with error code: !code, and reason: !reason:"
"The amount cannot be charged on the customer's card.","Het bedrag kan niet worden opgeladen op de kaart van de klant."
"The amount cannot be charged on your card.","Het bedrag kan niet in rekening worden gebracht op uw kaart."
"The amount could not be verified.","The amount could not be verified."
"The amount in the choosen currency could not be charged.","Het bedrag kan niet in rekening worden gebracht in de gekozen valuta."
"The amount in the given currency could not be charged.","Het bedrag dat in de gegeven munt kon niet worden opgeladen."
"The amount of !amount is authorized.","Het bedrag van !amount is toegestaan."
"The amount of !amount is captured.","De hoeveelheid !amount wordt opgevangen."
"The authorizaltion could not be done.","De machtiging kan niet worden gedaan."
"The authorization at the bank failed.","De machtiging bij de bank is mislukt."
"The authorization could not be done.","De machtiging kan niet worden gedaan."
"The authorization failed. May be the Switch Card isssue number is wrong.","De machtiging is mislukt. Misschien wel de Switch Card nummer is verkeerd."
"The authorization method '!method' is not supported.","De methode vergunning '!method' wordt niet ondersteund."
"The authorization was not successful","The authorization was not successful"
"The bank has a scheduled maintenance outage.","De bank heeft een gepland onderhoud uitval."
"The bank refuse the transaction. Reason: !reason","De bank weigerde de transactie. Reden: !reason"
"The bank reports an unkown error.","De bank meldt een onbekende fout."
"The bank system seems to be down to an unkown reason.","De bank systeem lijkt neer op een onbekende reden."
"The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting.","The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting."
"The brand of the credit card is detected by the card number if server/remote authorization is used. If the payment-page/redirect is used, the user has to select the brand. The allowed credit card brands can be restricted by this selection.","Het merk van de creditcard wordt gedetecteerd door het kaartnummer als server / remote bevoegdheid gebruik wordt gemaakt. Als de Payment Page / redirect wordt gebruikt, moet de gebruiker om het merk te selecteren. De toegestane creditcard merken kunnen worden beperkt door deze selectie."
"The brand with external name '!key' was not present in the map.","Het merk met externe naam  '!key' was niet in de kaart."
"The brand with key '!key' was not found in the card information map.","Het merk met de belangrijkste !key'  werd niet gevonden in de kaartinformatie kaart."
"The calculated and returned hash do not match.","De berekende en de geretourneerde hash niet overeenkomen."
"The cancellation could not be conducted. Error code: !error.","The cancellation could not be conducted. Error code: !error."
"The capture amount (!captureAmount) cannot be greater than the authorized amount (!authorizedAmount).","De vangst bedrag (!captureAmount) kan niet hoger zijn dan het toegestane bedrag (!authorizedAmount)."
"The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"The capture item with SKU '@sku' is not present in the original order.","The capture item with SKU '@sku' is not present in the original order."
"The capturing could not be conducted. Error code: !error.","The capturing could not be conducted. Error code: !error."
"The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown. Should the brand selection using images?","The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown. Should the brand selection using images?"
"The configuration has been saved.","De configuratie is opgeslagen."
"The configured merchant was not found.","De geconfigureerde koopman werd niet gevonden."
"The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output.","The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output."
"The customer does not finish the payment with in the timeout.","The customer does not finish the payment with in the timeout."
"The customer's card has been cancelled.","Kaart van de klant is geannuleerd."
"The customer's card is expired.","Kaart van de klant is verlopen."
"The customer's card number seems to be invalid.","De klant kaartnummer lijkt ongeldig te zijn."
"The customer's has been declined by a unkown reason.","De klant is geweigerd door een onbekende reden."
"The customers's card is reported to be stolen or lost.","De klanten van de kaart wordt gemeld te worden gestolen of verloren."
"The date of birth is required.","The date of birth is required."
"The entered CVC is too short.","De ingevoerde CVC is te kort."
"The expected format is '!format' where the 'MM' means the month number and 'YY' the year number.","De verwachte formaat is '!format' waar de 'MM' is de maand nummer en 'YY' het jaartal."
"The expiry date is in a invalid format.","De vervaldatum heeft een ongeldige indeling."
"The field '!field' is to short. It should be (at least) !length characters long. Please contact us to check why your order fails.","Het veld '!field' Is te kort. Het moet (minstens) !length tekens. Neem dan contact met ons op om te controleren waarom uw bestelling mislukt."
"The gender is required.","The gender is required."
"The given CVC code has the wrong length.","De gegeven CVC-code heeft de verkeerde lengte."
"The given card number has an invalid check sum.","Het opgegeven kaartnummer heeft een ongeldige checksum."
"The given card number has an invalid length.","Het opgegeven kaartnummer heeft een ongeldige lengte."
"The given hmac key is empty.","The given hmac key is empty."
"The given identifier is empty.","The given identifier is empty."
"The given password is empty.","The given password is empty."
"The given rang is empty. It must be a nummeric value with length of two.","The given rang is empty. It must be a nummeric value with length of two."
"The given rang is invalid. It must be a nummeric value with length of two.","The given rang is invalid. It must be a nummeric value with length of two."
"The given site number is empty.","The given site number is empty."
"The identifier as defined in the backoffice of Realex.","The identifier as defined in the backoffice of Realex."
"The invoice could not be captured and processed by","De rekening kon niet worden geboekt en bewerkt van Realex."
"The invoice could not be captured and processed. Reason:","De factuur kan niet worden vastgelegd en verwerkt. Reden:"
"The invoice could not be found.","De factuur kan niet worden gevonden."
"The invoice has been changed.","De factuur is gewijzigd."
"The invoice no longer exists.","De factuur bestaat niet meer."
"The issuer number for your Switch Card seems to be wrong.","De emittent nummer voor uw Switch Card lijkt niet te kloppen."
"The layout does not contain the tag '!layout_tag'.","De lay-out is niet de tag '!layout_tag' bevatten."
"The merchant ID as given by your Payment-Service-Provider (Realex).","De merchant ID zoals gegeven door uw Payment Service Provider (Realex)."
"The merchant seems not be authorized to execute the transaction.","De koopman lijkt niet bevoegd om de transactie uit te voeren."
"The next update execution date indicates when the next cron is run to update the transaction state.","The next update execution date indicates when the next cron is run to update the transaction state."
"The order is not fully completed. Please contact the store owner.","The order is not fully completed. Please contact the store owner."
"The password key given by Realex which is needed in order to perform a refund.","Het wachtwoord sleutel gegeven door Realex die nodig is om een terugbetaling uit te voeren."
"The payment failed. The response data has been tampered. Please contact the merchant.","De betaling is mislukt. De respons data is geknoeid. Neem dan contact op met de handelaar."
"The payment form will be displayed after submitting the order.","The payment form will be displayed after submitting the order."
"The payment has been accepted.","The payment has been accepted."
"The payment has been denied.","The payment has been denied."
"The payment method !paymentMethodName does not support the currency '!currency'.","De betaalmethode !paymentMethodName ondersteunt niet de munt '!currency'."
"The payment method !paymentMethodName is not available in your country ('!country').","De betaalmethode !paymentMethodName is niet beschikbaar in uw land ('!country')."
"The payment update has been made.","The payment update has been made."
"The paymnet system seems currently to be offline. Please try it later again.","Het betalingssysteem lijkt momenteel offline is. Probeer het later opnieuw."
"The provided signature does not match with the one calculated.","The provided signature does not match with the one calculated."
"The rang (PBX_RANG) as defined in the live backoffice of Realex. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit.","The rang (PBX_RANG) as defined in the live backoffice of Realex. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit."
"The redirect response from PayPal was unsuccessful.","De redirect reactie van PayPal is mislukt."
"The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"The refund item with SKU '@sku' is not present in the original order.","The refund item with SKU '@sku' is not present in the original order."
"The refunding could not be conducted. Error code: !error.","The refunding could not be conducted. Error code: !error."
"The response hash seems to be manipulated, hence the transaction was rejected.","De reactie hash lijkt te worden gemanipuleerd, waardoor de transactie werd afgewezen."
"The response seems to be manipulated, hence the transaction was rejected.","Het antwoord lijkt te worden gemanipuleerd, waardoor de transactie werd afgewezen."
"The retailer is not known.","De retailer is niet bekend."
"The shopping cart has been altered!","The shopping cart has been altered!"
"The signature could not be verified.","The signature could not be verified."
"The signature key given by Realex .","De handtekening sleutel gegeven door Realex."
"The site id (PBX_RANG) as defined in the backoffice of Realex.","The site id (PBX_RANG) as defined in the backoffice of Realex."
"The total refund amount (!totalRefundedAmount) cannot be greater than the captured amount (!capturedAmount).","Het totaal terug te betalen bedrag kan niet hoger zijn dan de vastgelegde bedrag"
"The transaction cannot be cancelled online.","The transaction cannot be cancelled online."
"The transaction cannot be captured online.","The transaction cannot be captured online."
"The transaction cannot be refunded online.","The transaction cannot be refunded online."
"The transaction failed due to an unkown reason.","De transactie is mislukt vanwege een onbekende reden."
"The transaction failed with error code !code.","The transaction failed with error code !code."
"The transaction is only executed in the test system. The goods should not be delivered.","The transaction is only executed in the test system. The goods should not be delivered."
"The transaction was not valid. The bank refuse it.","De transactie was niet geldig. De bank weigerde het."
"The transactions with one of the selected CVN Reuslts will be marked as uncertain. (Here Realex-Payment recommend 'CVN Not Matched' and 'CVN Not Processed')","De transacties met een van de geselecteerde CVN De resultaten zullen worden gemarkeerd als onzeker. (Hier raden Realex-betaling 'CVN Niet geëvenaard' en 'CVN Niet verwerkt')"
"The transactions with one of the selected CVN Reuslts will be marked as uncertain. (Here Realex recommend 'CVN Not Matched' and 'CVN Not Processed')","The transactions with one of the selected CVN Reuslts will be marked as uncertain. (Here Realex recommend 'CVN Not Matched' and 'CVN Not Processed')"
"The whole transaction is cancelled.","De gehele transactie is geannuleerd."
"There has been a problem during the processing of your payment.","There has been a problem during the processing of your payment."
"There has been a problem during the processing of your payment. Please contact the shop owner to make sure your order was placed successfully.","Er is een probleem bij de verwerking van uw betaling. Neem contact op met de winkel eigenaar om ervoor te zorgen dat uw bestelling succesvol geplaatst wordt."
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1"
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s"
"There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account.","There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account."
"There occours a network outage at the bank side.","Er deed zich een netwerkstoring bij de bank."
"There occours an error with the payment system.","Er is een fout met het betalingssysteem opgetreden."
"There seems to be a problem with the Realex module.","Er lijkt een probleem met de Realex module zijn."
"There seems to be an error in the implementation of the payment module. Details: '!details'.","Er schijnt een fout in de uitvoering van de betaling module zijn. Details: '!details'."
"There seems to be an error of your Realex account. Details: '!details'.","Er lijkt een fout van uw Realex account. Details:  '!details'."
"There was an error validating the login and password.","There was an error validating the login and password."
"There was no PayPal token returned. Please contact your merchant.","Er was geen PayPal token teruggezonden. Neem dan contact op met uw handelaar."
"This URL has to be placed in the backend of Realex under Configuration > Technical Information > Transaction Feedback and their in the two fields for 'Direct HTTP server-to-server request'.","Deze URL heeft in de backend van Realex onder Configuration > Technical Information > Transaction Feedback in de twee velden voor 'Direct HTTP server-to-server request' te worden geplaatst."
"This URL has to be reported to Realex. The transaction notification must be sent to this URL.","This URL has to be reported to Realex. The transaction notification must be sent to this URL."
"This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email."
"This is a brief instruction of the main and most important installation steps, which need to be performed when installing the Realex module. For detailed instructions regarding additional and optional settings, please refer to the enclosed instructions in the zip.","This is a brief instruction of the main and most important installation steps, which need to be performed when installing the Realex module. For detailed instructions regarding additional and optional settings, please refer to the enclosed instructions in the zip."
"This is the URL required by the Skin Creator","This is the URL required by the Skin Creator"
"This is the name of the account holder).","Dit is de naam van de rekeninghouder."
"This is the technical alias token (Alias Manger/Realvault).","Dit is de technische alias token (Alias Manger/Realvault)."
"This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Realex account.","This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Realex account."
"This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page.","This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page."
"This status is set, when the payment was successfull and it is authorized.","Deze status wordt ingesteld, wanneer de betaling is gelukt en het is toegestaan."
"This transaction is already closed for further captures.","Deze transactie is gesloten en geen verdere gegevens worden gemaakt."
"This transaction is already closed for further refunds.","Deze transactie werd gesloten voor meer credits."
"This transaction no longer exists.","This transaction no longer exists."
"Timeout for pending payments (min)","Time-out voor lopende betalingen (min)"
"Titel","Titel"
"Title","Title"
"Title of the payment method","Naam van de betalingsmethode"
"To use the RealVault some banks require additional security measures to make sure that the customer account can not be used by an attacker. With this option you can control, what measure is applied. Either the CVC can be asked always or the delivery address is checked, if it is the same as in the initial transaction.","Om de RealVault gebruiken sommige banken vereisen extra veiligheidsmaatregelen om ervoor te zorgen dat de klant rekening niet kan worden gebruikt door een aanvaller. Met deze optie kunt u bepalen, welke maatregel wordt toegepast. Ofwel de CVC altijd gevraagd of het afleveradres wordt gecontroleerd, of het is hetzelfde als in de oorspronkelijke transactie."
"Total","Totaal"
"Total Shipping Charges","Totale verzendkosten"
"Track order history","Track order history"
"Transaction","Transaction"
"Transaction Authorized","Geautoriseerde transactie"
"Transaction Cancelled","Transactie geannuleerd"
"Transaction Captured","Transactie opgenomen"
"Transaction History","Transaction History"
"Transaction ID Prefix","Transaction ID Prefix"
"Transaction Id","Transaction Id"
"Transaction Paid","Transactie betaald"
"Transaction Uncertain","Transactie is onzeker"
"Transaction Updates","Transaction Updates"
"Transaction cancelled successfully","Transactie met succes geannuleerd"
"Transaction captured successfully","Transactie met succes gevangen"
"Transaction history","Overzicht transactie"
"Transaction was authorized over the deferred authorization mechanism.","Transactie werd toegestaan ​​over de uitgestelde autorisatiemechanisme."
"Transactions","Transactions"
"Transactions with one of the selected statuses will be marked as certain. Uncertain transactions need manual confirmation by the merchant. This service only works for UK cardholders as it uses the street address and postcodes of the cardholders. The Realauth redirect service supports AVS where it is supported by the merchant’s acquiring bank and the cardholder’s issuing bank. If a transaction fails an AVS check it will not automatically be declined by your bank. It is an advisory service and requires that the details of non matched transactions be checked by the merchant.","Transacties met een van de geselecteerde status worden gemarkeerd als zeker. Onzekere transacties moeten handmatig bevestiging door de handelaar. Deze dienst werkt alleen voor UK kaarthouders als het gebruik maakt van het adres en de postcode van de kaarthouders. De Realauth redirect service ondersteunt AVS waar het wordt ondersteund door de handelaar acquiring bank en uitgevende bank van de kaarthouder. Indien een transactie mislukt een AVS check it zal niet automatisch worden geweigerd door uw bank. Het is een adviesdienst en vereist dat de gegevens van niet-afgestemde transacties worden gecontroleerd door de handelaar."
"Transactions with one of the selected statuses will be marked as certain. WARNING: Uncertain transactions by the definition of Realex Payments (default value) are not covered by the credit card company, the merchant carries the risk. Nevertheless some merchants prefer to take some risk instead of checking uncertain transactions manually.","Transacties met een van de geselecteerde status worden gemarkeerd als zeker. WAARSCHUWING: Onzekere transacties door de definitie van Realex Betalingen (default waarde) zijn niet gedekt door de credit card maatschappij, de handelaar draagt ​​het risico. Niettemin zijn sommige handelaren de voorkeur aan een aantal risico's in plaats van het handmatig controleren van onzekere transacties."
"U: Unable to check (not certified etc)","U: Unable to check (not certified etc)"
"URLs","URL"
"Unable to save the invoice.","Niet in staat om de factuur op te slaan."
"Uncertain Status","onzekere Status"
"Uncertain transactions","Onzekere transacties"
"Update","Update"
"Update Qty's","Hoeveelheden update"
"Update interval for payments","Update Intervall voor betalingen"
"Update order and transaction information over cron.","Om Update en transactie-informatie dan cron."
"Update process by accessing the update URL or by invoking in the admin interface.","Updateproces door de toegang tot de update URL of met een beroep in de admin interface."
"Use Base Currency","Use Base Currency"
"Use Default","Gebruik standaardinstellingen"
"Use base currency","Use base currency"
"VISA","VISA"
"Validation","Bevestiging"
"Version","Version"
"View","View"
"Wait On Success Page","Wait On Success Page"
"We can not process the 3-D secure response, because we do not get the additional data transmitted with the redirection to the ACS service.","We kunnen de 3D Secure reactie niet verwerken, omdat we niet de verzonden met de doorverwijzing naar de ACS dienst aanvullende gegevens op te halen."
"We cannot get the transaction instance.","We cannot get the transaction instance."
"We experienced a problem with your sellxed payment extension. For more information, please visit the configuration page of the plugin.","We ervaren een probleem met uw betaling extensie van sellxed. Voor meer informatie kunt u terecht op de configuratie pagina van de plugin."
"When the store is not available (network outage, server failure or any other outage), when the feedback of Realex is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set.","When the store is not available (network outage, server failure or any other outage), when the feedback of Realex is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set."
"When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento.","When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento."
"With this option set to yes, all valid transactions will be marked as certain. WARNING: Uncertain transactions by the definition of Realex (default value) are not covered by the credit card company, the merchant carries the risk. Nevertheless some merchants prefer to take some risk instead of checking uncertain transactions manually.","Met deze optie op ja, zullen alle geldige transacties worden gemarkeerd als zeker. WAARSCHUWING: Onzekere transacties door de definitie van Realex (default waarde) zijn niet gedekt door de credit card maatschappij, de handelaar draagt ​​het risico. Niettemin zijn sommige handelaren de voorkeur aan een aantal risico's in plaats van het handmatig controleren van onzekere transacties."
"With this setting set to active, an AVS-Check (Address Verification System) is carried out. According to your AVS-Settings.","Met deze instelling actief, is een AVS-Check (Address Verification System) uitgevoerd volgens uw AVS-instellingen."
"With this setting set to active, you customers credit card credential will be stored safely at Realex. A token refering to the stored information is stored together with the corresponding customer data. That way your customer only need to type the minimum amount of data. Realex takes charges for the RealVault-Service. Please make sure to activate RealVault at Realex first.","Met deze instelling actief, je klanten creditcard credential wordt veilig opgeslagen bij Realex. Een token verwijzende naar de opgeslagen informatie wordt opgeslagen met de bijbehorende klantgegevens. Op die manier uw klant hoeft alleen de minimale hoeveelheid gegevens te typen. Realex neemt de kosten voor de RealVault-dienst. Zorg ervoor dat u RealVault eerst activeren op Realex."
"Year","Jaar"
"Yes","Ja"
"Yes, please store my card data for next time.","Yes, please store my card data for next time."
"Yes, use images for the brand selection.","Yes, use images for the brand selection."
"You are not allowed to do this transaction.","U bent niet toegestaan ​​om deze transactie uit te voeren."
"You can allow the customers to manage/delete their aliases in the their account.","You can allow the customers to manage/delete their aliases in the their account."
"You can decide on the order status new orders should have after they are processed successfully.","Definiër de order status, die met succes werden verwerkt."
"You can decide on the order status new orders should have that have an uncertain authorization status.","Definiër de order status, die een onzekere status hebben."
"You can specify the order status for new orders that have an uncertain authorisation status.","U kunt de status van de bestelling voor de nieuwe orders die een onzeker statuut toestemming hebben geven."
"You can specify the order status for orders that are captured either directly after the order or manually in the backend.","U kunt de status van de bestelling voor bestellingen die worden opgevangen hetzij direct na de bestelling of met de hand in de backend te specificeren."
"You can specify the order status when an order is cancelled.","U kunt de status van de order te geven wanneer een bestelling wordt geannuleerd."
"You can switch between test and live mode. In the test mode, test cards will be available and the transactions will go to the test-sub-acounts.","U kunt schakelen tussen de test-en live-modus. In de test mode, die als proef kaarten beschikbaar zijn en de transacties zal gaan naar de test subaccounts."
"You created the order.","You created the order."
"You have no stored aliases.","You have no stored aliases."
"You have to enter a card number.","Je moet een kaartnummer in te voeren."
"You have to enter bank code of your bank.","Je moet bankcode van uw bank in te voeren."
"You have to enter commercial number of you company.","Je moet commerciële aantal van jullie bedrijf in te voeren."
"You have to enter either the CVC code or the issue number of your card.","Je moet ofwel de CVC-code of het nummer van afgifte van uw kaart in te voeren."
"You have to enter sales tax number of you company.","Je moet omzetbelasting aantal van jullie bedrijf in te voeren."
"You have to enter sales tax number of your company.","You have to enter sales tax number of your company."
"You have to enter the BIC.","Je moet de BIC in te voeren."
"You have to enter the CVC code from your card.","U moet de CVC uw kaart in te voeren."
"You have to enter the IBAN.","Je moet de IBAN in te voeren."
"You have to enter the account holder name on the card.","Je moet de naam rekeninghouder op de kaart in te voeren."
"You have to enter the account holder name.","Je moet de naam van de rekeninghouder te voeren."
"You have to enter the card holder name on the card.","U moet de kaarthouder in te voeren."
"You have to enter the location of your bank.","Je moet de locatie van uw bank in te voeren."
"You have to enter the name of the account owner.","Je moet de rekeninghouder te voeren."
"You have to enter the name of your bank.","Je moet de naam van uw bank in te voeren."
"You have to enter your IBAN Number.","Je moet voer uw IBAN-nummer."
"You have to enter your bank account number.","Je moet het rekeningnummer van uw bankrekening in te voeren."
"You have to enter your social security number.","U moet uw sofi-nummer in te voeren."
"You may choose one of the cards you paid before on this site.","U kunt kiezen uit een eerder gebruikte kaart:"
"You may choose one of your stored payment details.","You may choose one of your stored payment details."
"You may need to contact Realex for further assistance.","Mogelijk moet u contact opnemen met Realex voor verdere hulp."
"You trying to use live cards on the test system. Please use only test cards.","U probeert om live kaarten te gebruiken op het testsysteem. Gebruik alleen testkaarten."
"You will be redirect to the order confirmation page.","U wordt omgeleid naar de pagina orderbevestiging."
"You will be redirect to your bank to confirm the payment.","U wordt doorgestuurd naar uw bank om de betaling te bevestigen."
"Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page.","Uw browser staat niet toe dat de uitvoering van JavaScript. Gelieve JavaScript te activeren in uw browser en herlaad deze pagina."
"Your card has been cancelled.","Uw kaart is geannuleerd."
"Your card has been declined by a unkown reason.","Uw kaart is geweigerd om een ​​onbekende reden."
"Your card is expired.","Uw kaart is vervallen."
"Your card is not enrolled for 3-D secure. The merchant accepts only cards which are enrolled.","Uw kaart is niet ingeschreven voor de 3D Secure. De koopman accepteert alleen kaarten die zijn ingeschreven."
"Your card number seems to be invalid.","Uw kaartnummer lijkt ongeldig te zijn."
"Your card seems to reported as stolen or lost.","Uw kaart lijkt gerapporteerd als gestolen of verloren."
"Your checkout session expired.","Your checkout session expired."
"Your fraud settings prevents the acceptance of this transaction.","Uw instellingen fraude voorkomt dat de acceptatie van deze transactie."
"Your server IP address is '@IP'.","Your server IP address is '@IP'."
"RealexCw Aliases","RealexCw Alias"
"____paymentMethodName____","____paymentMethodName____"
"Realex Aliases","Realex Aliases"
"Realex Error","Fout met Realex"
"Realex Parameters","Realex Parameters"
"Realex Refund Items","Realex Refund Items"
"Realex Section","Realex Section"
"Realex Transactions","Realex Transactions"
"Realex provision in some cases a special merchant ID for MoTo (mail-/telefon-order) transaction. In case you want to use MoTo and you receive such a merchant ID, then fill it here. Otherwise leave this field empty.","In sommige gevallen Realex geeft een speciale merchant ID voor Moto (email-/telefon orde) transacties. In het geval u wilt MoTo gebruiken en je krijgt zo'n merchant ID, vul deze dan hier. Anders is dit veld leeg."
"Realex:","Realex:"
"Realex: Alias Management","Realex: Alias Management"
"customweb ltd","customweb ltd"
"no","no"
"or","or"
"yes","yes"
